seed,num_vars,cm_connectivity,num_leaves,change,found,depth,num_explanations,num_cm_nodes,msg
3,4,1.0,8,T1,False,0,0,62,NoDiff
3,4,1.0,8,T2,False,0,0,62,NoDiff
3,4,0.25,4,T1,True,1,3,23,Found
3,4,0.25,4,T2,True,1,3,23,Found
3,4,0.25,8,T2,False,0,0,54,NoDiff
3,4,0.25,8,T1,False,0,0,54,NoDiff
3,4,0.25,2,T1,False,0,0,13,NoDiff
3,4,0.25,2,T2,False,0,0,13,NoDiff
5,4,0.0,2,T1,True,1,2,12,Found
5,4,0.0,2,T2,True,1,1,12,Found
5,4,0.0,8,T1,True,1,1,49,Found
5,4,0.0,8,T2,True,1,1,49,Found
5,4,0.0,4,T2,True,1,2,28,Found
5,4,0.0,4,T1,True,1,1,28,Found
5,4,0.5,8,T2,True,1,1,52,Found
5,4,0.5,8,T1,True,1,1,52,Found
5,4,0.5,2,T2,True,1,1,12,Found
5,4,0.5,2,T1,True,1,2,12,Found
5,4,0.5,4,T2,True,1,2,28,Found
5,4,0.5,4,T1,True,1,1,28,Found
5,4,1.0,8,T1,True,1,1,53,Found
5,4,1.0,8,T2,True,1,1,53,Found
5,4,1.0,2,T2,True,1,1,12,Found
5,4,1.0,2,T1,True,1,2,12,Found
5,4,1.0,4,T1,True,1,1,29,Found
5,4,1.0,4,T2,True,1,2,29,Found
5,4,0.75,4,T2,True,1,2,28,Found
5,4,0.75,4,T1,True,1,1,28,Found
5,4,0.75,8,T1,True,1,1,52,Found
5,4,0.75,8,T2,True,1,1,52,Found
5,4,0.75,2,T1,True,1,2,12,Found
5,4,0.75,2,T2,True,1,1,12,Found
5,4,0.25,2,T2,True,1,1,12,Found
5,4,0.25,2,T1,True,1,2,12,Found
5,4,0.25,8,T2,True,1,1,51,Found
5,4,0.25,8,T1,True,1,1,51,Found
5,4,0.25,4,T1,True,1,1,28,Found
5,4,0.25,4,T2,True,1,2,28,Found
5,8,0.25,2,T3,False,0,0,16,NoDiff
5,8,0.25,2,T1,True,1,2,16,Found
5,8,0.25,2,T2,True,1,4,16,Found
5,8,0.25,2,T4,False,0,0,16,NoDiff
5,8,0.25,4,T2,True,1,4,27,Found
5,8,0.25,4,T1,False,0,0,27,NoDiff
5,8,0.25,4,T3,True,1,5,27,Found
5,8,0.25,4,T4,False,0,0,27,NoDiff
5,8,0.25,8,T3,False,0,0,62,NoDiff
5,8,0.25,8,T4,False,0,0,62,NoDiff
5,8,0.25,8,T2,False,0,0,62,NoDiff
5,8,0.25,8,T1,False,0,0,62,NoDiff
5,8,0.5,8,T3,False,0,0,63,NoDiff
5,8,0.5,8,T2,False,0,0,63,NoDiff
5,8,0.5,8,T1,False,0,0,63,NoDiff
5,8,0.5,8,T4,False,0,0,63,NoDiff
5,8,0.5,2,T2,True,1,4,16,Found
5,8,0.5,2,T3,False,0,0,16,NoDiff
5,8,0.5,2,T1,True,1,2,16,Found
5,8,0.5,2,T4,False,0,0,16,NoDiff
5,8,0.5,4,T3,False,0,0,27,NoDiff
5,8,0.5,4,T1,True,1,5,27,Found
5,8,0.5,4,T2,False,0,0,27,NoDiff
5,8,0.5,4,T4,True,1,3,27,Found
5,8,0.0,2,T3,False,0,0,16,NoDiff
5,8,0.0,2,T1,False,0,0,16,NoDiff
5,8,0.0,2,T2,True,1,5,16,Found
5,8,0.0,2,T4,False,0,0,16,NoDiff
5,8,0.0,4,T2,False,0,0,27,NoDiff
5,8,0.0,4,T1,False,0,0,27,NoDiff
5,8,0.0,4,T4,False,0,0,27,NoDiff
5,8,0.0,4,T3,True,1,5,27,Found
5,8,0.0,8,T1,False,0,0,62,NoDiff
5,8,0.0,8,T4,False,0,0,62,NoDiff
5,8,0.0,8,T3,False,0,0,62,NoDiff
5,8,0.0,8,T2,False,0,0,62,NoDiff
5,8,0.75,4,T4,False,0,0,27,NoDiff
5,8,0.75,4,T1,False,0,0,27,NoDiff
5,8,0.75,4,T2,False,0,0,27,NoDiff
5,8,0.75,4,T3,True,1,3,27,Found
5,8,0.75,8,T3,False,0,0,64,NoDiff
5,8,0.75,8,T1,False,0,0,64,NoDiff
5,8,0.75,8,T2,False,0,0,64,NoDiff
5,8,0.75,8,T4,False,0,0,64,NoDiff
5,8,0.75,2,T3,False,0,0,16,NoDiff
5,8,0.75,2,T2,True,1,5,16,Found
5,8,0.75,2,T1,False,0,0,16,NoDiff
5,8,0.75,2,T4,False,0,0,16,NoDiff
5,8,1.0,8,T1,False,0,0,64,NoDiff
5,8,1.0,8,T2,False,0,0,64,NoDiff
5,8,1.0,8,T3,False,0,0,64,NoDiff
5,8,1.0,8,T4,False,0,0,64,NoDiff
5,8,1.0,2,T4,False,0,0,16,NoDiff
5,8,1.0,2,T1,False,0,0,16,NoDiff
5,8,1.0,2,T2,True,1,5,16,Found
5,8,1.0,2,T3,False,0,0,16,NoDiff
5,8,1.0,4,T3,False,0,0,27,NoDiff
5,8,1.0,4,T1,True,1,3,27,Found
5,8,1.0,4,T4,True,1,2,27,Found
5,8,1.0,4,T2,False,0,0,27,NoDiff
5,12,0.0,8,T5,True,1,3,95,Found
5,12,0.0,8,T6,False,0,0,95,NoDiff
5,12,0.0,8,T4,False,0,0,95,NoDiff
5,12,0.0,8,T2,False,0,0,95,NoDiff
5,12,0.0,8,T1,False,0,0,95,NoDiff
5,12,0.0,8,T3,False,0,0,95,NoDiff
5,12,0.0,4,T6,True,1,1,35,Found
5,12,0.0,4,T3,True,1,12,35,Found
5,12,0.0,4,T5,True,1,2,35,Found
5,12,0.0,4,T2,False,0,0,35,NoDiff
5,12,0.0,4,T4,True,1,6,35,Found
5,12,0.0,4,T1,False,0,0,35,NoDiff
5,12,0.0,2,T1,False,0,0,21,NoDiff
5,12,0.0,2,T4,False,0,0,21,NoDiff
5,12,0.0,2,T2,False,0,0,21,NoDiff
5,12,0.0,2,T6,True,1,3,21,Found
5,12,0.0,2,T3,False,0,0,21,NoDiff
5,12,0.0,2,T5,False,0,0,21,NoDiff
5,12,1.0,8,T2,False,0,0,116,NoDiff
5,12,1.0,8,T1,False,0,0,116,NoDiff
5,12,1.0,8,T4,False,0,0,116,NoDiff
5,12,1.0,8,T5,True,1,3,116,Found
5,12,1.0,8,T6,False,0,0,116,NoDiff
5,12,1.0,8,T3,False,0,0,116,NoDiff
5,12,1.0,4,T2,False,0,0,56,NoDiff
5,12,1.0,4,T3,True,1,32,56,Found
5,12,1.0,4,T5,True,1,4,56,Found
5,12,1.0,4,T6,True,1,2,56,Found
5,12,1.0,4,T1,False,0,0,56,NoDiff
5,12,1.0,4,T4,True,1,5,56,Found
5,12,1.0,2,T3,False,0,0,32,NoDiff
5,12,1.0,2,T2,False,0,0,32,NoDiff
5,12,1.0,2,T1,False,0,0,32,NoDiff
5,12,1.0,2,T4,False,0,0,32,NoDiff
5,12,1.0,2,T5,False,0,0,32,NoDiff
5,12,1.0,2,T6,True,1,3,32,Found
5,12,0.5,4,T1,False,0,0,44,NoDiff
5,12,0.5,4,T6,True,1,6,44,Found
5,12,0.5,4,T4,True,1,6,44,Found
5,12,0.5,4,T3,False,0,0,44,NoDiff
5,12,0.5,4,T5,False,0,0,44,NoDiff
5,12,0.5,4,T2,True,1,6,44,Found
5,12,0.5,2,T3,True,1,7,27,Found
5,12,0.5,2,T1,False,0,0,27,NoDiff
5,12,0.5,2,T4,True,1,6,27,Found
5,12,0.5,2,T5,False,0,0,27,NoDiff
5,12,0.5,2,T2,False,0,0,27,NoDiff
5,12,0.5,2,T6,True,1,3,27,Found
5,12,0.5,8,T4,False,0,0,114,NoDiff
5,12,0.5,8,T1,False,0,0,114,NoDiff
5,12,0.5,8,T6,False,0,0,114,NoDiff
5,12,0.5,8,T3,False,0,0,114,NoDiff
5,12,0.5,8,T2,False,0,0,114,NoDiff
5,12,0.5,8,T5,True,1,3,114,Found
5,12,0.25,4,T6,True,1,4,38,Found
5,12,0.25,4,T3,True,1,3,38,Found
5,12,0.25,4,T1,False,0,0,38,NoDiff
5,12,0.25,4,T4,False,0,0,38,NoDiff
5,12,0.25,4,T2,False,0,0,38,NoDiff
5,12,0.25,4,T5,True,1,3,38,Found
5,12,0.25,8,T5,True,1,3,107,Found
5,12,0.25,8,T4,False,0,0,107,NoDiff
5,12,0.25,8,T3,False,0,0,107,NoDiff
5,12,0.25,8,T6,False,0,0,107,NoDiff
5,12,0.25,8,T2,False,0,0,107,NoDiff
5,12,0.25,8,T1,False,0,0,107,NoDiff
5,12,0.25,2,T4,True,1,4,23,Found
5,12,0.25,2,T3,True,1,5,23,Found
5,12,0.25,2,T6,False,0,0,23,NoDiff
5,12,0.25,2,T2,True,1,4,23,Found
5,12,0.25,2,T1,False,0,0,23,NoDiff
5,12,0.25,2,T5,False,0,0,23,NoDiff
5,12,0.75,8,T4,False,0,0,116,NoDiff
5,12,0.75,8,T2,False,0,0,116,NoDiff
5,12,0.75,8,T1,False,0,0,116,NoDiff
5,12,0.75,8,T3,False,0,0,116,NoDiff
5,12,0.75,8,T6,False,0,0,116,NoDiff
5,12,0.75,8,T5,True,1,3,116,Found
5,12,0.75,2,T5,False,0,0,29,NoDiff
5,12,0.75,2,T3,True,1,5,29,Found
5,12,0.75,2,T4,True,1,6,29,Found
5,12,0.75,2,T2,True,1,6,29,Found
5,12,0.75,2,T6,True,1,3,29,Found
5,12,0.75,2,T1,False,0,0,29,NoDiff
5,12,0.75,4,T5,False,0,0,48,NoDiff
5,12,0.75,4,T3,False,0,0,48,NoDiff
5,12,0.75,4,T6,True,1,4,48,Found
5,12,0.75,4,T2,False,0,0,48,NoDiff
5,12,0.75,4,T1,False,0,0,48,NoDiff
5,12,0.75,4,T4,True,1,6,48,Found
9,8,0.75,8,T2,False,0,0,88,NoDiff
9,8,0.75,8,T4,True,1,5,88,Found
9,8,0.75,8,T3,False,0,0,88,NoDiff
9,8,0.75,8,T1,False,0,0,88,NoDiff
9,8,0.75,2,T4,False,0,0,21,NoDiff
9,8,0.75,2,T3,False,0,0,21,NoDiff
9,8,0.75,2,T2,False,0,0,21,NoDiff
9,8,0.75,2,T1,False,0,0,21,NoDiff
9,8,0.75,4,T1,False,0,0,36,NoDiff
9,8,0.75,4,T4,False,0,0,36,NoDiff
9,8,0.75,4,T3,False,0,0,36,NoDiff
9,8,0.75,4,T2,False,0,0,36,NoDiff
9,8,0.25,2,T2,False,0,0,20,NoDiff
9,8,0.25,2,T3,False,0,0,20,NoDiff
9,8,0.25,2,T1,False,0,0,20,NoDiff
9,8,0.25,2,T4,False,0,0,20,NoDiff
9,8,0.25,8,T3,True,1,3,79,Found
9,8,0.25,8,T4,False,0,0,79,NoDiff
9,8,0.25,8,T1,True,1,2,79,Found
9,8,0.25,8,T2,False,0,0,79,NoDiff
9,8,0.25,4,T1,False,0,0,34,NoDiff
9,8,0.25,4,T3,False,0,0,34,NoDiff
9,8,0.25,4,T4,False,0,0,34,NoDiff
9,8,0.25,4,T2,False,0,0,34,NoDiff
9,8,1.0,2,T2,False,0,0,23,NoDiff
9,8,1.0,2,T1,False,0,0,23,NoDiff
9,8,1.0,2,T3,False,0,0,23,NoDiff
9,8,1.0,2,T4,False,0,0,23,NoDiff
9,8,1.0,8,T4,True,1,5,91,Found
9,8,1.0,8,T2,False,0,0,91,NoDiff
9,8,1.0,8,T3,False,0,0,91,NoDiff
9,8,1.0,8,T1,False,0,0,91,NoDiff
9,8,1.0,4,T4,False,0,0,38,NoDiff
9,8,1.0,4,T3,False,0,0,38,NoDiff
9,8,1.0,4,T1,False,0,0,38,NoDiff
9,8,1.0,4,T2,False,0,0,38,NoDiff
9,8,0.0,8,T2,False,0,0,73,NoDiff
9,8,0.0,8,T1,False,0,0,73,NoDiff
9,8,0.0,8,T3,False,0,0,73,NoDiff
9,8,0.0,8,T4,True,1,4,73,Found
9,8,0.0,4,T1,False,0,0,32,NoDiff
9,8,0.0,4,T3,False,0,0,32,NoDiff
9,8,0.0,4,T2,False,0,0,32,NoDiff
9,8,0.0,4,T4,False,0,0,32,NoDiff
9,8,0.0,2,T4,False,0,0,19,NoDiff
9,8,0.0,2,T2,False,0,0,19,NoDiff
9,8,0.0,2,T3,False,0,0,19,NoDiff
9,8,0.0,2,T1,False,0,0,19,NoDiff
9,8,0.5,8,T3,True,1,2,82,Found
9,8,0.5,8,T2,False,0,0,82,NoDiff
9,8,0.5,8,T1,True,1,2,82,Found
9,8,0.5,8,T4,False,0,0,82,NoDiff
9,8,0.5,4,T3,False,0,0,36,NoDiff
9,8,0.5,4,T1,False,0,0,36,NoDiff
9,8,0.5,4,T2,False,0,0,36,NoDiff
9,8,0.5,4,T4,False,0,0,36,NoDiff
9,8,0.5,2,T3,False,0,0,21,NoDiff
9,8,0.5,2,T2,False,0,0,21,NoDiff
9,8,0.5,2,T1,False,0,0,21,NoDiff
9,8,0.5,2,T4,False,0,0,21,NoDiff
9,12,0.5,8,T2,False,0,0,113,NoDiff
9,12,0.5,8,T3,False,0,0,113,NoDiff
9,12,0.5,8,T1,True,1,6,113,Found
9,12,0.5,8,T5,True,1,9,113,Found
9,12,0.5,8,T4,True,1,3,113,Found
9,12,0.5,8,T6,False,0,0,113,NoDiff
9,12,0.5,2,T5,False,0,0,34,NoDiff
9,12,0.5,2,T2,False,0,0,34,NoDiff
9,12,0.5,2,T3,False,0,0,34,NoDiff
9,12,0.5,2,T6,False,0,0,34,NoDiff
9,12,0.5,2,T4,False,0,0,34,NoDiff
9,12,0.5,2,T1,False,0,0,34,NoDiff
9,12,0.5,4,T2,False,0,0,56,NoDiff
9,12,0.5,4,T3,False,0,0,56,NoDiff
9,12,0.5,4,T1,True,1,5,56,Found
9,12,0.5,4,T6,False,0,0,56,NoDiff
9,12,0.5,4,T4,True,1,6,56,Found
9,12,0.5,4,T5,False,0,0,56,NoDiff
9,12,0.75,4,T4,False,0,0,61,NoDiff
9,12,0.75,4,T2,True,1,3,61,Found
9,12,0.75,4,T6,False,0,0,61,NoDiff
9,12,0.75,4,T3,True,1,14,61,Found
9,12,0.75,4,T1,True,1,6,61,Found
9,12,0.75,4,T5,False,0,0,61,NoDiff
9,12,0.75,2,T2,False,0,0,35,NoDiff
9,12,0.75,2,T3,False,0,0,35,NoDiff
9,12,0.75,2,T5,False,0,0,35,NoDiff
9,12,0.75,2,T1,False,0,0,35,NoDiff
9,12,0.75,2,T4,False,0,0,35,NoDiff
9,12,0.75,2,T6,False,0,0,35,NoDiff
9,12,0.75,8,T2,False,0,0,122,NoDiff
9,12,0.75,8,T3,False,0,0,122,NoDiff
9,12,0.75,8,T5,True,1,4,122,Found
9,12,0.75,8,T4,True,1,2,122,Found
9,12,0.75,8,T6,True,1,4,122,Found
9,12,0.75,8,T1,True,1,4,122,Found
9,12,0.0,8,T2,False,0,0,89,NoDiff
9,12,0.0,8,T6,True,1,4,89,Found
9,12,0.0,8,T5,True,1,4,89,Found
9,12,0.0,8,T3,False,0,0,89,NoDiff
9,12,0.0,8,T1,True,1,3,89,Found
9,12,0.0,8,T4,True,1,2,89,Found
9,12,0.0,2,T5,False,0,0,34,NoDiff
9,12,0.0,2,T1,False,0,0,34,NoDiff
9,12,0.0,2,T3,False,0,0,34,NoDiff
9,12,0.0,2,T2,False,0,0,34,NoDiff
9,12,0.0,2,T4,False,0,0,34,NoDiff
9,12,0.0,2,T6,False,0,0,34,NoDiff
9,12,0.0,4,T6,False,0,0,43,NoDiff
9,12,0.0,4,T2,False,0,0,43,NoDiff
9,12,0.0,4,T4,True,1,6,43,Found
9,12,0.0,4,T5,False,0,0,43,NoDiff
9,12,0.0,4,T3,False,0,0,43,NoDiff
9,12,0.0,4,T1,True,1,5,43,Found
9,12,0.25,4,T3,True,1,13,54,Found
9,12,0.25,4,T2,True,1,5,54,Found
9,12,0.25,4,T1,False,0,0,54,NoDiff
9,12,0.25,4,T5,False,0,0,54,NoDiff
9,12,0.25,4,T6,False,0,0,54,NoDiff
9,12,0.25,4,T4,False,0,0,54,NoDiff
9,12,0.25,2,T1,False,0,0,34,NoDiff
9,12,0.25,2,T5,False,0,0,34,NoDiff
9,12,0.25,2,T3,False,0,0,34,NoDiff
9,12,0.25,2,T2,False,0,0,34,NoDiff
9,12,0.25,2,T4,False,0,0,34,NoDiff
9,12,0.25,2,T6,False,0,0,34,NoDiff
9,12,0.25,8,T4,False,0,0,106,NoDiff
9,12,0.25,8,T2,False,0,0,106,NoDiff
9,12,0.25,8,T6,True,1,3,106,Found
9,12,0.25,8,T1,False,0,0,106,NoDiff
9,12,0.25,8,T3,False,0,0,106,NoDiff
9,12,0.25,8,T5,False,0,0,106,NoDiff
9,12,1.0,8,T3,True,1,7,122,Found
9,12,1.0,8,T1,True,1,2,122,Found
9,12,1.0,8,T5,True,1,6,122,Found
9,12,1.0,8,T6,True,1,6,122,Found
9,12,1.0,8,T4,True,1,7,122,Found
9,12,1.0,8,T2,True,1,4,122,Found
9,12,1.0,2,T3,False,0,0,35,NoDiff
9,12,1.0,2,T6,False,0,0,35,NoDiff
9,12,1.0,2,T5,False,0,0,35,NoDiff
9,12,1.0,2,T1,False,0,0,35,NoDiff
9,12,1.0,2,T4,False,0,0,35,NoDiff
9,12,1.0,2,T2,False,0,0,35,NoDiff
9,12,1.0,4,T1,False,0,0,61,NoDiff
9,12,1.0,4,T3,True,1,15,61,Found
9,12,1.0,4,T2,True,1,3,61,Found
9,12,1.0,4,T6,False,0,0,61,NoDiff
9,12,1.0,4,T5,False,0,0,61,NoDiff
9,12,1.0,4,T4,False,0,0,61,NoDiff
9,4,0.5,4,T1,False,0,0,25,NoDiff
9,4,0.5,4,T2,False,0,0,25,NoDiff
9,4,0.5,2,T1,False,0,0,15,NoDiff
9,4,0.5,2,T2,False,0,0,15,NoDiff
9,4,0.5,8,T1,True,1,2,50,Found
9,4,0.5,8,T2,True,1,3,50,Found
9,4,0.25,4,T2,False,0,0,24,NoDiff
9,4,0.25,4,T1,False,0,0,24,NoDiff
9,4,0.25,8,T1,True,1,2,49,Found
9,4,0.25,8,T2,True,1,3,49,Found
9,4,0.25,2,T1,False,0,0,15,NoDiff
9,4,0.25,2,T2,False,0,0,15,NoDiff
9,4,0.0,8,T1,False,0,0,48,NoDiff
9,4,0.0,8,T2,False,0,0,48,NoDiff
9,4,0.0,4,T2,False,0,0,23,NoDiff
9,4,0.0,4,T1,False,0,0,23,NoDiff
9,4,0.0,2,T1,False,0,0,15,NoDiff
9,4,0.0,2,T2,False,0,0,15,NoDiff
9,4,1.0,2,T1,False,0,0,15,NoDiff
9,4,1.0,2,T2,False,0,0,15,NoDiff
9,4,1.0,8,T2,False,0,0,50,NoDiff
9,4,1.0,8,T1,True,1,2,50,Found
9,4,1.0,4,T2,False,0,0,25,NoDiff
9,4,1.0,4,T1,False,0,0,25,NoDiff
9,4,0.75,2,T1,False,0,0,15,NoDiff
9,4,0.75,2,T2,False,0,0,15,NoDiff
9,4,0.75,8,T1,True,1,2,50,Found
9,4,0.75,8,T2,True,1,3,50,Found
9,4,0.75,4,T1,False,0,0,25,NoDiff
9,4,0.75,4,T2,False,0,0,25,NoDiff
0,8,1.0,4,T3,True,1,6,36,Found
0,8,1.0,4,T1,True,1,6,36,Found
0,8,1.0,4,T4,True,1,5,36,Found
0,8,1.0,4,T2,True,1,3,36,Found
0,8,1.0,8,T3,False,0,0,85,NoDiff
0,8,1.0,8,T2,True,1,3,85,Found
0,8,1.0,8,T1,False,0,0,85,NoDiff
0,8,1.0,8,T4,True,1,4,85,Found
0,8,1.0,2,T1,False,0,0,19,NoDiff
0,8,1.0,2,T3,False,0,0,19,NoDiff
0,8,1.0,2,T4,False,0,0,19,NoDiff
0,8,1.0,2,T2,False,0,0,19,NoDiff
0,8,0.75,8,T3,False,0,0,83,NoDiff
0,8,0.75,8,T4,True,1,2,83,Found
0,8,0.75,8,T1,False,0,0,83,NoDiff
0,8,0.75,8,T2,True,1,4,83,Found
0,8,0.75,4,T1,True,1,5,36,Found
0,8,0.75,4,T2,True,1,2,36,Found
0,8,0.75,4,T4,True,1,4,36,Found
0,8,0.75,4,T3,True,1,6,36,Found
0,8,0.75,2,T2,False,0,0,19,NoDiff
0,8,0.75,2,T1,False,0,0,19,NoDiff
0,8,0.75,2,T4,False,0,0,19,NoDiff
0,8,0.75,2,T3,False,0,0,19,NoDiff
0,8,0.5,8,T1,False,0,0,79,NoDiff
0,8,0.5,8,T3,False,0,0,79,NoDiff
0,8,0.5,8,T4,True,1,3,79,Found
0,8,0.5,8,T2,True,1,4,79,Found
0,8,0.5,2,T2,False,0,0,19,NoDiff
0,8,0.5,2,T3,False,0,0,19,NoDiff
0,8,0.5,2,T1,False,0,0,19,NoDiff
0,8,0.5,2,T4,False,0,0,19,NoDiff
0,8,0.5,4,T2,True,1,1,35,Found
0,8,0.5,4,T1,True,1,6,35,Found
0,8,0.5,4,T4,True,1,5,35,Found
0,8,0.5,4,T3,True,1,5,35,Found
0,8,0.25,4,T4,False,0,0,35,NoDiff
0,8,0.25,4,T1,False,0,0,35,NoDiff
0,8,0.25,4,T3,False,0,0,35,NoDiff
0,8,0.25,4,T2,False,0,0,35,NoDiff
0,8,0.25,8,T4,False,0,0,75,NoDiff
0,8,0.25,8,T2,True,1,4,75,Found
0,8,0.25,8,T1,False,0,0,75,NoDiff
0,8,0.25,8,T3,False,0,0,75,NoDiff
0,8,0.25,2,T1,False,0,0,19,NoDiff
0,8,0.25,2,T2,False,0,0,19,NoDiff
0,8,0.25,2,T4,False,0,0,19,NoDiff
0,8,0.25,2,T3,False,0,0,19,NoDiff
0,8,0.0,2,T4,False,0,0,18,NoDiff
0,8,0.0,2,T1,False,0,0,18,NoDiff
0,8,0.0,2,T2,False,0,0,18,NoDiff
0,8,0.0,2,T3,False,0,0,18,NoDiff
0,8,0.0,4,T3,False,0,0,34,NoDiff
0,8,0.0,4,T2,False,0,0,34,NoDiff
0,8,0.0,4,T4,False,0,0,34,NoDiff
0,8,0.0,4,T1,False,0,0,34,NoDiff
0,8,0.0,8,T4,False,0,0,71,NoDiff
0,8,0.0,8,T1,False,0,0,71,NoDiff
0,8,0.0,8,T3,False,0,0,71,NoDiff
0,8,0.0,8,T2,True,1,3,71,Found
0,12,0.0,2,T5,False,0,0,21,NoDiff
0,12,0.0,2,T1,False,0,0,21,NoDiff
0,12,0.0,2,T2,False,0,0,21,NoDiff
0,12,0.0,2,T6,True,1,3,21,Found
0,12,0.0,2,T3,True,1,1,21,Found
0,12,0.0,2,T4,False,0,0,21,NoDiff
0,12,0.0,4,T2,False,0,0,40,NoDiff
0,12,0.0,4,T4,False,0,0,40,NoDiff
0,12,0.0,4,T5,False,0,0,40,NoDiff
0,12,0.0,4,T3,True,1,2,40,Found
0,12,0.0,4,T1,False,0,0,40,NoDiff
0,12,0.0,4,T6,False,0,0,40,NoDiff
0,12,0.0,8,T2,False,0,0,68,NoDiff
0,12,0.0,8,T1,False,0,0,68,NoDiff
0,12,0.0,8,T3,False,0,0,68,NoDiff
0,12,0.0,8,T4,False,0,0,68,NoDiff
0,12,0.0,8,T5,False,0,0,68,NoDiff
0,12,0.0,8,T6,True,1,2,68,Found
0,12,1.0,2,T4,False,0,0,30,NoDiff
0,12,1.0,2,T1,False,0,0,30,NoDiff
0,12,1.0,2,T6,True,1,3,30,Found
0,12,1.0,2,T2,False,0,0,30,NoDiff
0,12,1.0,2,T3,False,0,0,30,NoDiff
0,12,1.0,2,T5,False,0,0,30,NoDiff
0,12,1.0,8,T2,True,1,5,90,Found
0,12,1.0,8,T4,True,1,7,90,Found
0,12,1.0,8,T5,False,0,0,90,NoDiff
0,12,1.0,8,T6,True,1,2,90,Found
0,12,1.0,8,T1,False,0,0,90,NoDiff
0,12,1.0,8,T3,True,1,6,90,Found
0,12,1.0,4,T2,False,0,0,48,NoDiff
0,12,1.0,4,T1,False,0,0,48,NoDiff
0,12,1.0,4,T5,False,0,0,48,NoDiff
0,12,1.0,4,T4,False,0,0,48,NoDiff
0,12,1.0,4,T6,False,0,0,48,NoDiff
0,12,1.0,4,T3,True,1,3,48,Found
0,12,0.25,4,T4,False,0,0,42,NoDiff
0,12,0.25,4,T6,False,0,0,42,NoDiff
0,12,0.25,4,T1,False,0,0,42,NoDiff
0,12,0.25,4,T2,False,0,0,42,NoDiff
0,12,0.25,4,T5,True,1,3,42,Found
0,12,0.25,4,T3,False,0,0,42,NoDiff
0,12,0.25,2,T1,False,0,0,24,NoDiff
0,12,0.25,2,T3,True,1,2,24,Found
0,12,0.25,2,T4,False,0,0,24,NoDiff
0,12,0.25,2,T5,False,0,0,24,NoDiff
0,12,0.25,2,T2,False,0,0,24,NoDiff
0,12,0.25,2,T6,True,1,3,24,Found
0,12,0.25,8,T4,True,1,4,80,Found
0,12,0.25,8,T3,False,0,0,80,NoDiff
0,12,0.25,8,T1,False,0,0,80,NoDiff
0,12,0.25,8,T6,False,0,0,80,NoDiff
0,12,0.25,8,T5,False,0,0,80,NoDiff
0,12,0.25,8,T2,True,1,6,80,Found
0,12,0.75,8,T1,False,0,0,89,NoDiff
0,12,0.75,8,T2,True,1,5,89,Found
0,12,0.75,8,T6,True,1,6,89,Found
0,12,0.75,8,T5,False,0,0,89,NoDiff
0,12,0.75,8,T3,False,0,0,89,NoDiff
0,12,0.75,8,T4,True,1,6,89,Found
0,12,0.75,2,T1,False,0,0,28,NoDiff
0,12,0.75,2,T2,False,0,0,28,NoDiff
0,12,0.75,2,T6,False,0,0,28,NoDiff
0,12,0.75,2,T4,False,0,0,28,NoDiff
0,12,0.75,2,T3,True,1,2,28,Found
0,12,0.75,2,T5,False,0,0,28,NoDiff
0,12,0.75,4,T2,False,0,0,48,NoDiff
0,12,0.75,4,T5,True,1,3,48,Found
0,12,0.75,4,T3,False,0,0,48,NoDiff
0,12,0.75,4,T6,False,0,0,48,NoDiff
0,12,0.75,4,T4,False,0,0,48,NoDiff
0,12,0.75,4,T1,True,1,7,48,Found
0,12,0.5,2,T6,False,0,0,25,NoDiff
0,12,0.5,2,T1,False,0,0,25,NoDiff
0,12,0.5,2,T2,False,0,0,25,NoDiff
0,12,0.5,2,T4,False,0,0,25,NoDiff
0,12,0.5,2,T3,True,1,2,25,Found
0,12,0.5,2,T5,False,0,0,25,NoDiff
0,12,0.5,8,T1,False,0,0,82,NoDiff
0,12,0.5,8,T4,True,1,5,82,Found
0,12,0.5,8,T3,False,0,0,82,NoDiff
0,12,0.5,8,T5,False,0,0,82,NoDiff
0,12,0.5,8,T6,True,1,4,82,Found
0,12,0.5,8,T2,True,1,5,82,Found
0,12,0.5,4,T6,False,0,0,43,NoDiff
0,12,0.5,4,T3,False,0,0,43,NoDiff
0,12,0.5,4,T4,False,0,0,43,NoDiff
0,12,0.5,4,T2,False,0,0,43,NoDiff
0,12,0.5,4,T5,True,1,3,43,Found
0,12,0.5,4,T1,False,0,0,43,NoDiff
0,4,0.5,2,T1,False,0,0,12,NoDiff
0,4,0.5,2,T2,False,0,0,12,NoDiff
0,4,0.5,8,T2,False,0,0,38,NoDiff
0,4,0.5,8,T1,False,0,0,38,NoDiff
0,4,0.5,4,T2,True,1,2,23,Found
0,4,0.5,4,T1,False,0,0,23,NoDiff
0,4,1.0,2,T1,False,0,0,12,NoDiff
0,4,1.0,2,T2,False,0,0,12,NoDiff
0,4,1.0,8,T2,True,1,2,39,Found
0,4,1.0,8,T1,True,1,3,39,Found
0,4,1.0,4,T2,False,0,0,25,NoDiff
0,4,1.0,4,T1,True,1,4,25,Found
0,4,0.25,4,T2,False,0,0,22,NoDiff
0,4,0.25,4,T1,False,0,0,22,NoDiff
0,4,0.25,8,T1,False,0,0,38,NoDiff
0,4,0.25,8,T2,True,1,3,38,Found
0,4,0.25,2,T1,False,0,0,12,NoDiff
0,4,0.25,2,T2,False,0,0,12,NoDiff
